"participant","cell","cell_label","nu_mean","nu_lo95","nu_hi95","alpha_mean","alpha_lo95","alpha_hi95"
25,4,"incong/post-err",3.13846528874167,1.70955791,4.722839828825,1.19410100088878,1.04256680155901,1.36151761229348
26,4,"incong/post-err",3.03593463149167,1.30194850275,4.5588425905,1.05459386306102,0.888258560758396,1.2101340374607
27,4,"incong/post-err",7.270063842795,5.848505583,9.06430639775,1.53119600209557,1.31232611933023,1.81050583309672
28,4,"incong/post-err",1.84593531968333,0.14312447275,3.3158968978,0.98000661192116,0.831364341166093,1.13313520415015
29,4,"incong/post-err",2.69372935688333,0.9251903785,4.7038293465,1.11762877071438,0.95244225099325,1.27386757870231
30,4,"incong/post-err",1.94330059993333,-0.261649509675,3.6113181425,1.06303779989517,0.90627913288261,1.25887600566575
31,4,"incong/post-err",4.51769063384242,2.753849439225,6.24059913375,1.29385441285266,1.09017546417285,1.50169936585919
32,4,"incong/post-err",4.58151305684833,2.72285653859,6.29012339775,1.51631095415307,1.3182733607522,1.75564236582855
33,4,"incong/post-err",4.997159369375,3.711650444,6.236896138,1.22264321318393,1.04526727246665,1.46550208936925
34,4,"incong/post-err",5.5659951981775,4.117225550625,6.876333392,1.42846615313508,1.22798031963614,1.61988053646805
35,4,"incong/post-err",0.948637409158333,-1.75262801075,3.610105868975,1.19940544884165,0.960099320374983,1.47576753512134
