"participant","cell","cell_label","nu_mean","nu_lo95","nu_hi95","alpha_mean","alpha_lo95","alpha_hi95"
1,4,"incong/post-err",1.26164532368333,0.0269683632500004,2.47256572725,1.14021097942966,1.00371901998258,1.29234634235149
2,4,"incong/post-err",3.06708574514167,1.921100769725,4.1496653885,1.33400741090843,1.18532293492718,1.51489985688457
3,4,"incong/post-err",2.930067718815,1.897238169125,3.96013245925,1.0627336869935,0.934398695941254,1.22968936279636
4,4,"incong/post-err",3.33186763309334,2.4666619818,4.388335933,1.47602704604533,1.2935505565251,1.64655596784374
5,4,"incong/post-err",2.289927607205,0.93711532725,3.8639248225,1.15069984489257,1.00418373859032,1.29344877517118
6,4,"incong/post-err",2.19830263789933,1.2141968305,3.870842430525,1.17911597614172,1.04342092581981,1.33894838763217
7,4,"incong/post-err",2.33205288302167,1.213113972775,3.24447400675,1.18951042075344,1.03629652889871,1.37349674178598
8,4,"incong/post-err",2.21355124226667,1.06553367225,3.38432714825,1.3101156125317,1.14900380748911,1.49481575235276
9,4,"incong/post-err",2.2561154756625,1.07067473975,3.585196517,1.11367592691315,0.98544867567108,1.26800538164041
10,4,"incong/post-err",3.02323794132083,2.22861406375,4.16215172925,1.22975798676853,1.08406282518551,1.37558415636068
11,4,"incong/post-err",3.23733147166583,2.132157871875,4.258202763425,1.43011594766812,1.23018219969909,1.61619204833913
12,4,"incong/post-err",2.58573988706167,1.519769265,3.7459025685,1.31658610842984,1.16113428397802,1.5008174462776
13,4,"incong/post-err",2.82588854482417,1.94854094175,3.970323008,1.1666588127175,1.04247252959578,1.29849542682071
14,4,"incong/post-err",3.08801513335333,1.940906021,4.14917033525,1.38242042147888,1.22945169543162,1.53256648879208
15,4,"incong/post-err",3.14230350756167,2.16671641825,4.33858017045,1.26725850282842,1.10788798048048,1.41905482159907
16,4,"incong/post-err",0.359363219066667,-1.0339449875,2.05010758,0.89974598227985,0.75340458343674,1.0729406514346
17,4,"incong/post-err",2.4179914335875,1.4150172685,3.50152716375,1.10071568733653,0.994671340031516,1.2490278864836
18,4,"incong/post-err",1.77388936128167,0.470987093,3.3490940711,1.10693811352677,0.979218679820616,1.23295384588187
19,4,"incong/post-err",3.226697265925,2.27104431725,4.241771073775,1.21461506185999,1.10128859540937,1.33071059825894
