"participant","cell","cell_label","nu_mean","nu_lo95","nu_hi95","alpha_mean","alpha_lo95","alpha_hi95"
49,4,"incong/post-err",0.327750220912766,-0.590388894,1.2402598985,0.861162083047268,0.77727380463775,0.95291484168888
50,4,"incong/post-err",0.0752307337445897,-0.8507702505,0.98668582875,1.20060793112963,1.11020467284349,1.29377537130458
51,4,"incong/post-err",1.53730920897265,0.716837505925,2.351555492,0.994866025035855,0.910056993388203,1.08975835393773
52,4,"incong/post-err",1.59985965542735,0.763273525,2.39400997675,1.1627036245645,1.06196847183583,1.27313523636841
53,4,"incong/post-err",1.31730771728919,0.55226556675,2.104663057575,1.34903457878487,1.2410214983061,1.46123789229204
54,4,"incong/post-err",1.28975168271122,0.4551744388775,2.085841021,1.14708224472038,1.05608995065481,1.24456670128932
55,4,"incong/post-err",0.451284412368613,-0.3677901826,1.285578684825,0.938927749633234,0.86521350266208,1.01688819056814
56,4,"incong/post-err",1.02962807259457,0.231913759,1.83848546125,1.30247339004248,1.20077671913987,1.40917518269554
57,4,"incong/post-err",1.72853925423467,0.923764153375,2.553427868675,1.05933640559597,0.96658218780886,1.15900562019864
58,4,"incong/post-err",-0.909096344849741,-1.888723721,0.0936311512499998,1.02428949673972,0.934650012750469,1.12837319976367
59,4,"incong/post-err",0.968003234864257,0.112864132225,1.8038197275,1.2278162066272,1.13180631525848,1.33071239783502
60,4,"incong/post-err",0.25729494765939,-0.5906766168575,1.0982352765,0.96186958859435,0.877584711605288,1.05023219249094
61,4,"incong/post-err",2.26159204744394,1.44626625475,3.09235542475,0.95206041341427,0.867373477784008,1.04334467548179
62,4,"incong/post-err",2.16922959673702,1.34906498075,2.99966410125,0.902577289040107,0.831914637401712,0.978472342816701
63,4,"incong/post-err",1.36570823110766,0.56585864325,2.166231926625,1.21442296858051,1.11713296561081,1.32016707041141
64,4,"incong/post-err",0.195458476528595,-0.74954896075,1.11431503175,0.958472727124793,0.884451604095609,1.03825174482599
65,4,"incong/post-err",0.760813601250278,-0.0511846092500004,1.5989435288,0.960169424669331,0.889339620645073,1.03796736481887
66,4,"incong/post-err",2.18460441389893,1.43906568065,2.92506556925,1.1868933884936,1.09179285808153,1.29047200473725
67,4,"incong/post-err",1.59944247538848,0.5747333345,2.5854221513,1.05244307241145,0.958992939382824,1.15283850320628
68,4,"incong/post-err",-1.24646483592071,-2.37570493525,-0.16156996525,0.968784474765285,0.888985550103438,1.0573387758545
69,4,"incong/post-err",1.56430351700576,0.789585902195,2.32697457725,1.13669725873206,1.04963392649544,1.23091377711943
70,4,"incong/post-err",0.254928119042236,-0.6387234975595,1.121117065,1.35921303345154,1.24826184764073,1.47670899021081
71,4,"incong/post-err",2.1781730910974,1.40480389275,2.96418515475,0.965629885393425,0.893545397885632,1.04013959133557
72,4,"incong/post-err",1.10394730198078,0.3221439407,1.893409107,1.02755367571891,0.9509351922843,1.11444431749596
73,4,"incong/post-err",0.152286909634542,-0.734852648,1.03484284675,1.00327472356458,0.915812677529592,1.09590821423407
74,4,"incong/post-err",0.759221959116115,-0.1052092555,1.58714670625,1.09147027967299,0.999771972337027,1.19026225299725
75,4,"incong/post-err",-0.0848162230093989,-1.01570073025,0.84034996275,0.899320264644563,0.823906849307576,0.978855476230654
76,4,"incong/post-err",1.78006190287951,1.0363895399125,2.50395457075,1.00909878127005,0.925186491909435,1.09752987114768
77,4,"incong/post-err",1.58640213281009,0.659904791635,2.472781280525,1.42433879530659,1.30330066044159,1.55413246328991
78,4,"incong/post-err",3.10609584384696,2.3719876705,3.8391480235,1.27145977047422,1.17242354660095,1.37260846846933
79,4,"incong/post-err",1.87179964701297,0.886448608025,2.84125838225,0.769446576265786,0.690927273116978,0.857387324453338
80,4,"incong/post-err",0.984329363509189,0.07474703175,1.8971925885,1.08037899085942,0.981745613390195,1.19080211451119
81,4,"incong/post-err",1.05179161285145,0.109719661775,1.97992975875,1.11535947532044,1.02799787215521,1.20910201605829
